ProductID,Name,Description,Price
906,Laptop 0170,Lightweight laptop built for productivity and everyday computing.,550.27
907,Laptop 0170,Lightweight laptop built for productivity and everyday computing.,550.27
908,Laptop 0171,Lightweight laptop built for productivity and everyday computing.,1376.70
909,Laptop 0171,Lightweight laptop built for productivity and everyday computing.,1376.70
910,Laptop 0171,Lightweight laptop built for productivity and everyday computing.,1376.70
911,Laptop 0171,Lightweight laptop built for productivity and everyday computing.,1376.70
912,Laptop 0171,Lightweight laptop built for productivity and everyday computing.,1376.70
913,Laptop 0171,Lightweight laptop built for productivity and everyday computing.,1376.70
914,Laptop 0172,Lightweight laptop built for productivity and everyday computing.,1356.86
915,Laptop 0172,Lightweight laptop built for productivity and everyday computing.,1356.86
916,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
917,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
918,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
919,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
920,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
921,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
922,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
923,4K Television 0173,Ultra HD 4K TV with vibrant colors and smooth motion.,784.59
924,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
925,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
926,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
927,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
928,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
929,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
930,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
931,Smartwatch 0174,Fitness and notifications on your wrist with long battery life.,107.55
932,Laptop 0175,Lightweight laptop built for productivity and everyday computing.,550.10
933,Laptop 0175,Lightweight laptop built for productivity and everyday computing.,550.10
934,Laptop 0175,Lightweight laptop built for productivity and everyday computing.,550.10
935,Laptop 0175,Lightweight laptop built for productivity and everyday computing.,550.10
936,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
937,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
938,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
939,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
940,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
941,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
942,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
943,4K Television 0176,Ultra HD 4K TV with vibrant colors and smooth motion.,881.71
944,Wireless Headphones 0177,Premium wireless headphones with comfortable fit and immersive sound.,80.80
945,Wireless Headphones 0177,Premium wireless headphones with comfortable fit and immersive sound.,80.80
946,Wireless Headphones 0177,Premium wireless headphones with comfortable fit and immersive sound.,80.80
947,Laptop 0178,Lightweight laptop built for productivity and everyday computing.,554.35
948,Laptop 0178,Lightweight laptop built for productivity and everyday computing.,554.35
949,Laptop 0178,Lightweight laptop built for productivity and everyday computing.,554.35
950,Laptop 0178,Lightweight laptop built for productivity and everyday computing.,554.35
951,Laptop 0178,Lightweight laptop built for productivity and everyday computing.,554.35
952,Laptop 0178,Lightweight laptop built for productivity and everyday computing.,554.35
953,Smartphone 0179,High-performance smartphone with fast processor and sharp display.,435.39
954,Smartphone 0179,High-performance smartphone with fast processor and sharp display.,435.39
955,Smartphone 0179,High-performance smartphone with fast processor and sharp display.,435.39
956,Wireless Headphones 0180,Premium wireless headphones with comfortable fit and immersive sound.,93.92
957,Wireless Headphones 0180,Premium wireless headphones with comfortable fit and immersive sound.,93.92
958,Wireless Headphones 0180,Premium wireless headphones with comfortable fit and immersive sound.,93.92
959,Wireless Headphones 0180,Premium wireless headphones with comfortable fit and immersive sound.,93.92
960,Wireless Headphones 0180,Premium wireless headphones with comfortable fit and immersive sound.,93.92
961,Wireless Headphones 0180,Premium wireless headphones with comfortable fit and immersive sound.,93.92
962,Wireless Headphones 0181,Premium wireless headphones with comfortable fit and immersive sound.,133.47
963,Wireless Headphones 0181,Premium wireless headphones with comfortable fit and immersive sound.,133.47
964,Wireless Headphones 0181,Premium wireless headphones with comfortable fit and immersive sound.,133.47
965,Wireless Headphones 0181,Premium wireless headphones with comfortable fit and immersive sound.,133.47
966,Laptop 0182,Lightweight laptop built for productivity and everyday computing.,760.02
967,Laptop 0182,Lightweight laptop built for productivity and everyday computing.,760.02
968,Smartwatch 0183,Fitness and notifications on your wrist with long battery life.,184.97
969,Smartwatch 0183,Fitness and notifications on your wrist with long battery life.,184.97
970,Smartwatch 0183,Fitness and notifications on your wrist with long battery life.,184.97
971,Smartwatch 0183,Fitness and notifications on your wrist with long battery life.,184.97
972,Smartwatch 0183,Fitness and notifications on your wrist with long battery life.,184.97
973,Smartwatch 0183,Fitness and notifications on your wrist with long battery life.,184.97
974,4K Television 0184,Ultra HD 4K TV with vibrant colors and smooth motion.,827.48
975,4K Television 0184,Ultra HD 4K TV with vibrant colors and smooth motion.,827.48
976,4K Television 0184,Ultra HD 4K TV with vibrant colors and smooth motion.,827.48
977,4K Television 0184,Ultra HD 4K TV with vibrant colors and smooth motion.,827.48
978,Smartwatch 0185,Fitness and notifications on your wrist with long battery life.,102.88
979,Smartwatch 0185,Fitness and notifications on your wrist with long battery life.,102.88
980,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
981,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
982,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
983,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
984,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
985,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
986,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
987,4K Television 0186,Ultra HD 4K TV with vibrant colors and smooth motion.,541.12
988,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
989,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
990,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
991,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
992,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
993,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
994,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
995,4K Television 0187,Ultra HD 4K TV with vibrant colors and smooth motion.,697.89
996,Smartphone 0188,High-performance smartphone with fast processor and sharp display.,873.28
997,Smartphone 0188,High-performance smartphone with fast processor and sharp display.,873.28
998,Smartphone 0188,High-performance smartphone with fast processor and sharp display.,873.28
999,Smartphone 0188,High-performance smartphone with fast processor and sharp display.,873.28
1000,Smartphone 0188,High-performance smartphone with fast processor and sharp display.,873.28
1001,Smartphone 0188,High-performance smartphone with fast processor and sharp display.,873.28
1002,Smartwatch 0189,Fitness and notifications on your wrist with long battery life.,573.86
1003,Smartwatch 0189,Fitness and notifications on your wrist with long battery life.,573.86
1004,Smartwatch 0189,Fitness and notifications on your wrist with long battery life.,573.86
1005,Smartwatch 0189,Fitness and notifications on your wrist with long battery life.,573.86
1006,Smartwatch 0189,Fitness and notifications on your wrist with long battery life.,573.86
1007,Smartwatch 0189,Fitness and notifications on your wrist with long battery life.,573.86
1008,4K Television 0190,Ultra HD 4K TV with vibrant colors and smooth motion.,971.38
1009,4K Television 0190,Ultra HD 4K TV with vibrant colors and smooth motion.,971.38
1010,4K Television 0190,Ultra HD 4K TV with vibrant colors and smooth motion.,971.38
1011,4K Television 0190,Ultra HD 4K TV with vibrant colors and smooth motion.,971.38
1012,4K Television 0190,Ultra HD 4K TV with vibrant colors and smooth motion.,971.38
1013,4K Television 0190,Ultra HD 4K TV with vibrant colors and smooth motion.,971.38
1014,4K Television 0191,Ultra HD 4K TV with vibrant colors and smooth motion.,424.77
1015,4K Television 0191,Ultra HD 4K TV with vibrant colors and smooth motion.,424.77
1016,Smartphone 0192,High-performance smartphone with fast processor and sharp display.,421.77
1017,Smartphone 0192,High-performance smartphone with fast processor and sharp display.,421.77
1018,Smartphone 0192,High-performance smartphone with fast processor and sharp display.,421.77
1019,Smartphone 0192,High-performance smartphone with fast processor and sharp display.,421.77
1020,Laptop 0193,Lightweight laptop built for productivity and everyday computing.,813.83
1021,Laptop 0193,Lightweight laptop built for productivity and everyday computing.,813.83
1022,Laptop 0193,Lightweight laptop built for productivity and everyday computing.,813.83
1023,Laptop 0193,Lightweight laptop built for productivity and everyday computing.,813.83
1024,Laptop 0193,Lightweight laptop built for productivity and everyday computing.,813.83
